CommandLine, Time, Executable, Parent PID, PID, User, SID, Privileges
None , 20210512082546.353344-420 , None ,8600 , 3240 , (None, 2, None) , (2, None) , N/A
None , 20210512082547.147355-420 , None ,8600 , 7152 , (None, 2, None) , (2, None) , N/A
None , 20210512082549.358957-420 , None ,8600 , 6500 , (None, 2, None) , (2, None) , N/A
None , 20210512082550.967541-420 , None ,8600 , 4068 , (None, 2, None) , (2, None) , N/A
None , 20210512082552.667178-420 , None ,8600 , 6528 , (None, 2, None) , (2, None) , N/A
None , 20210512082553.655937-420 , None ,8600 , 2660 , (None, 2, None) , (2, None) , N/A
None , 20210512082554.651024-420 , None ,8600 , 9028 , (None, 2, None) , (2, None) , N/A
None , 20210512082555.620542-420 , None ,8600 , 7036 , (None, 2, None) , (2, None) , N/A
None , 20210512082556.615746-420 , None ,8600 , 7392 , (None, 2, None) , (2, None) , N/A
None , 20210512082557.779700-420 , None ,8600 , 8928 , (None, 2, None) , (2, None) , N/A
None , 20210512082558.764907-420 , None ,8600 , 1864 , (None, 2, None) , (2, None) , N/A
None , 20210512082559.811106-420 , None ,8600 , 8328 , (None, 2, None) , (2, None) , N/A
None , 20210512082601.773039-420 , None ,8600 , 3076 , (None, 2, None) , (2, None) , N/A
None , 20210512082602.497787-420 , None ,8600 , 7016 , (None, 2, None) , (2, None) , N/A
None , 20210512082603.839317-420 , None ,8600 , 4372 , (None, 2, None) , (2, None) , N/A
None , 20210512082604.864536-420 , None ,8600 , 1344 , (None, 2, None) , (2, None) , N/A
None , 20210512082604.773672-420 , None ,8600 , 968 , (None, 2, None) , (2, None) , N/A
None , 20210512082605.918776-420 , None ,8600 , 8144 , (None, 2, None) , (2, None) , N/A
None , 20210512082606.927527-420 , None ,8600 , 5956 , (None, 2, None) , (2, None) , N/A
None , 20210512082607.944988-420 , None ,8600 , 1052 , (None, 2, None) , (2, None) , N/A
None , 20210512082608.865946-420 , None ,6432 , 640 , (None, 2, None) , (2, None) , N/A
None , 20210512082609.036135-420 , None ,7388 , 7840 , (None, 2, None) , (2, None) , N/A
None , 20210512082608.921966-420 , None ,640 , 8840 , (None, 2, None) , (2, None) , N/A
None , 20210512082609.960158-420 , None ,6432 , 2284 , (None, 2, None) , (2, None) , N/A
None , 20210512082609.997696-420 , None ,2284 , 6076 , (None, 2, None) , (2, None) , N/A
None , 20210512082610.309473-420 , None ,2284 , 4696 , (None, 2, None) , (2, None) , N/A
None , 20210512082612.742465-420 , None ,4884 , 1872 , (None, 2, None) , (2, None) , N/A
\??\C:\Windows\system32\conhost.exe 0x4 , 20210512082612.811309-420 , C:\Windows\system32\conhost.exe ,6468 , 2140 , ('DESKTOP-0UPL3QB', 0, 'Mija') , (0, 'S-1-5-21-1662580254-4271704066-2701401304-1001') , N/A
None , 20210512082612.171875-420 , None ,6432 , 4884 , (None, 2, None) , (2, None) , N/A
"C:\Windows\Microsoft.NET\Framework\v4.0.30319\NGenTask.exe" /StopEvent:1400 , 20210512082612.760707-420 , C:\Windows\Microsoft.NET\Framework\v4.0.30319\NGenTask.exe ,7388 , 6468 , ('DESKTOP-0UPL3QB', 0, 'Mija') , (0, 'S-1-5-21-1662580254-4271704066-2701401304-1001') , N/A
None , 20210512082614.181782-420 , None ,6432 , 6344 , (None, 2, None) , (2, None) , N/A
None , 20210512082615.213881-420 , None ,8888 , 1104 , (None, 2, None) , (2, None) , N/A
None , 20210512082615.174882-420 , None ,6432 , 8888 , (None, 2, None) , (2, None) , N/A
None , 20210512082616.190524-420 , None ,6560 , 4372 , (None, 2, None) , (2, None) , N/A
None , 20210512082616.150053-420 , None ,6432 , 6560 , (None, 2, None) , (2, None) , N/A
None , 20210512082617.247842-420 , None ,6432 , 5108 , (None, 2, None) , (2, None) , N/A
None , 20210512082617.285536-420 , None ,5108 , 7192 , (None, 2, None) , (2, None) , N/A
None , 20210512082618.630656-420 , None ,652 , 3204 , (None, 2, None) , (2, None) , N/A
None , 20210512082725.046299-420 , None ,1700 , 2720 , (None, 2, None) , (2, None) , N/A
None , 20210512082725.062824-420 , None ,2720 , 5924 , (None, 2, None) , (2, None) , N/A
None , 20210512082745.410621-420 , None ,1168 , 4080 , (None, 2, None) , (2, None) , N/A
None , 20210512082745.420300-420 , None ,4080 , 4704 , (None, 2, None) , (2, None) , N/A
None , 20210512082745.588681-420 , None ,652 , 860 , (None, 2, None) , (2, None) , N/A
None , 20210512082745.682187-420 , None ,652 , 268 , (None, 2, None) , (2, None) , N/A
None , 20210512082747.104847-420 , None ,6312 , 2440 , ('DESKTOP-0UPL3QB', 0, 'Mija') , (0, 'S-1-5-21-1662580254-4271704066-2701401304-1001') , N/A
None , 20210512082747.030451-420 , None ,1168 , 6312 , ('DESKTOP-0UPL3QB', 0, 'Mija') , (0, 'S-1-5-21-1662580254-4271704066-2701401304-1001') , N/A
None , 20210512082747.175665-420 , None ,2440 , 912 , ('DESKTOP-0UPL3QB', 0, 'Mija') , (0, 'S-1-5-21-1662580254-4271704066-2701401304-1001') , N/A
None , 20210512082754.655240-420 , None ,1168 , 4932 , (None, 2, None) , (2, None) , N/A
None , 20210512082855.572841-420 , None ,776 , 4148 , (None, 2, None) , (2, None) , N/A
"C:\Users\Mija\AppData\Local\Microsoft\OneDrive\21.052.0314.0001\FileCoAuth.exe" -Embedding , 20210512082927.543145-420 , C:\Users\Mija\AppData\Local\Microsoft\OneDrive\21.052.0314.0001\FileCoAuth.exe ,776 , 7304 , ('DESKTOP-0UPL3QB', 0, 'Mija') , (0, 'S-1-5-21-1662580254-4271704066-2701401304-1001') , N/A
None , 20210512083423.133182-420 , None ,652 , 6560 , (None, 2, None) , (2, None) , N/A
None , 20210512083423.169686-420 , None ,776 , 7988 , (None, 2, None) , (2, None) , N/A
None , 20210512083423.057025-420 , None ,652 , 8468 , (None, 2, None) , (2, None) , N/A
"C:\Users\Mija\AppData\Local\Microsoft\OneDrive\21.052.0314.0001\FileCoAuth.exe" -Embedding , 20210512083927.602222-420 , C:\Users\Mija\AppData\Local\Microsoft\OneDrive\21.052.0314.0001\FileCoAuth.exe ,776 , 4752 , ('DESKTOP-0UPL3QB', 0, 'Mija') , (0, 'S-1-5-21-1662580254-4271704066-2701401304-1001') , N/A
"C:\Users\Mija\AppData\Local\Microsoft\OneDrive\21.052.0314.0001\FileCoAuth.exe" -Embedding , 20210512084927.758584-420 , C:\Users\Mija\AppData\Local\Microsoft\OneDrive\21.052.0314.0001\FileCoAuth.exe ,776 , 9044 , ('DESKTOP-0UPL3QB', 0, 'Mija') , (0, 'S-1-5-21-1662580254-4271704066-2701401304-1001') , N/A
"C:\Users\Mija\AppData\Local\Microsoft\OneDrive\21.052.0314.0001\FileCoAuth.exe" -Embedding , 20210512085927.783134-420 , C:\Users\Mija\AppData\Local\Microsoft\OneDrive\21.052.0314.0001\FileCoAuth.exe ,776 , 9192 , ('DESKTOP-0UPL3QB', 0, 'Mija') , (0, 'S-1-5-21-1662580254-4271704066-2701401304-1001') , N/A
None , 20210512090300.582050-420 , None ,2340 , 5156 , (None, 2, None) , (2, None) , N/A
None , 20210512090501.551975-420 , None ,2340 , 6116 , (None, 2, None) , (2, None) , N/A
None , 20210512090503.614304-420 , None ,652 , 1020 , (None, 2, None) , (2, None) , N/A
None , 20210512090503.455670-420 , None ,652 , 8468 , (None, 2, None) , (2, None) , N/A
None , 20210512090503.840805-420 , None ,652 , 8768 , (None, 2, None) , (2, None) , N/A
"C:\Program Files\WindowsApps\microsoft.windowscommunicationsapps_16005.13426.20920.0_x64__8wekyb3d8bbwe\HxTsr.exe" -ServerName:Hx.IPC.Server , 20210512090504.256073-420 , C:\Program Files\WindowsApps\microsoft.windowscommunicationsapps_16005.13426.20920.0_x64__8wekyb3d8bbwe\HxTsr.exe ,776 , 5672 , ('DESKTOP-0UPL3QB', 0, 'Mija') , (0, 'S-1-5-21-1662580254-4271704066-2701401304-1001') , N/A
C:\Windows\System32\RuntimeBroker.exe -Embedding , 20210512090505.188605-420 , C:\Windows\System32\RuntimeBroker.exe ,776 , 5952 , ('DESKTOP-0UPL3QB', 0, 'Mija') , (0, 'S-1-5-21-1662580254-4271704066-2701401304-1001') , N/A
CommandLine, Time, Executable, Parent PID, PID, User, SID, Privileges
None , 20210512092902.656106-420 , None ,652 , 8532 , (None, 2, None) , (2, None) , N/A
"C:\Windows\system32\notepad.exe"  , 20210512092903.790966-420 , C:\Windows\system32\notepad.exe ,4184 , 2472 , ('DESKTOP-0UPL3QB', 0, 'Mija') , (0, 'S-1-5-21-1662580254-4271704066-2701401304-1001') , SeChangeNotifyPrivilege|
C:\Windows\System32\smartscreen.exe -Embedding , 20210512092903.656696-420 , C:\Windows\System32\smartscreen.exe ,776 , 7520 , ('DESKTOP-0UPL3QB', 0, 'Mija') , (0, 'S-1-5-21-1662580254-4271704066-2701401304-1001') , SeChangeNotifyPrivilege|
"C:\Users\Mija\AppData\Local\Microsoft\OneDrive\21.052.0314.0001\FileCoAuth.exe" -Embedding , 20210512092927.984118-420 , None ,776 , 3912 , ('DESKTOP-0UPL3QB', 0, 'Mija') , (0, 'S-1-5-21-1662580254-4271704066-2701401304-1001') , SeChangeNotifyPrivilege|
"C:\Windows\SysWOW64\DllHost.exe" /Processid:{776DBC8D-7347-478C-8D71-791E12EF49D8} , 20210512092935.271158-420 , C:\Windows\SysWOW64\DllHost.exe ,776 , 8760 , ('DESKTOP-0UPL3QB', 0, 'Mija') , (0, 'S-1-5-21-1662580254-4271704066-2701401304-1001') , SeChangeNotifyPrivilege|
None , 20210512092935.990229-420 , None ,1984 , 6748 , (None, 2, None) , (2, None) , N/A
None , 20210512092935.614279-420 , None ,4636 , 9128 , (None, 2, None) , (2, None) , N/A
None , 20210512092937.589697-420 , None ,4184 , 6740 , ('DESKTOP-0UPL3QB', 0, 'Mija') , (0, 'S-1-5-21-1662580254-4271704066-2701401304-1001') , N/A
None , 20210512093058.309179-420 , None ,652 , 6156 , (None, 2, None) , (2, None) , N/A
CommandLine, Time, Executable, Parent PID, PID, User, SID, Privileges
vulnerable_service.exe  start , 20210512093538.771732-420 , C:\Users\Mija\Documents\BlackHatPython2\Network-Pen-Test-Tools\Priv-Esc\dist\vulnerable_service.exe ,6236 , 1032 , ('DESKTOP-0UPL3QB', 0, 'Mija') , (0, 'S-1-5-21-1662580254-4271704066-2701401304-1001') , SeChangeNotifyPrivilege|
vulnerable_service.exe  start , 20210512093538.450093-420 , C:\Users\Mija\Documents\BlackHatPython2\Network-Pen-Test-Tools\Priv-Esc\dist\vulnerable_service.exe ,1204 , 6236 , ('DESKTOP-0UPL3QB', 0, 'Mija') , (0, 'S-1-5-21-1662580254-4271704066-2701401304-1001') , SeChangeNotifyPrivilege|
"C:\Windows\SysWOW64\DllHost.exe" /Processid:{776DBC8D-7347-478C-8D71-791E12EF49D8} , 20210512093621.961995-420 , C:\Windows\SysWOW64\DllHost.exe ,776 , 1388 , ('DESKTOP-0UPL3QB', 0, 'Mija') , (0, 'S-1-5-21-1662580254-4271704066-2701401304-1001') , SeChangeNotifyPrivilege|
"C:\Windows\SysWOW64\DllHost.exe" /Processid:{776DBC8D-7347-478C-8D71-791E12EF49D8} , 20210512093629.260425-420 , C:\Windows\SysWOW64\DllHost.exe ,776 , 1184 , ('DESKTOP-0UPL3QB', 0, 'Mija') , (0, 'S-1-5-21-1662580254-4271704066-2701401304-1001') , SeChangeNotifyPrivilege|
None , 20210512093629.548308-420 , None ,4636 , 8792 , (None, 2, None) , (2, None) , N/A
None , 20210512093631.480167-420 , None ,4184 , 3372 , ('DESKTOP-0UPL3QB', 0, 'Mija') , (0, 'S-1-5-21-1662580254-4271704066-2701401304-1001') , N/A
None , 20210512093631.501037-420 , None ,3372 , 4940 , ('DESKTOP-0UPL3QB', 0, 'Mija') , (0, 'S-1-5-21-1662580254-4271704066-2701401304-1001') , N/A
None , 20210512093717.607645-420 , None ,5624 , 1708 , (None, 2, None) , (2, None) , N/A
None , 20210512093717.581362-420 , None ,9068 , 5624 , (None, 2, None) , (2, None) , N/A
None , 20210512093717.361003-420 , None ,652 , 9068 , (None, 2, None) , (2, None) , N/A
CommandLine, Time, Executable, Parent PID, PID, User, SID, Privileges
vulnerable_service.exe  start , 20210512093936.705642-420 , c:\Users\Mija\Documents\BlackHatPython2\Network-Pen-Test-Tools\Priv-Esc\dist\vulnerable_service.exe ,7644 , 4144 , ('DESKTOP-0UPL3QB', 0, 'Mija') , (0, 'S-1-5-21-1662580254-4271704066-2701401304-1001') , SeChangeNotifyPrivilege |SeImpersonatePrivilege |SeCreateGlobalPrivilege |
vulnerable_service.exe  start , 20210512093936.403288-420 , c:\Users\Mija\Documents\BlackHatPython2\Network-Pen-Test-Tools\Priv-Esc\dist\vulnerable_service.exe ,3372 , 7644 , ('DESKTOP-0UPL3QB', 0, 'Mija') , (0, 'S-1-5-21-1662580254-4271704066-2701401304-1001') , SeChangeNotifyPrivilege |SeImpersonatePrivilege |SeCreateGlobalPrivilege |
"C:\Users\Mija\Documents\BlackHatPython2\Network-Pen-Test-Tools\Priv-Esc\dist\vulnerable_service.exe" , 20210512093937.377552-420 , C:\Users\Mija\Documents\BlackHatPython2\Network-Pen-Test-Tools\Priv-Esc\dist\vulnerable_service.exe ,7452 , 272 , ('NT AUTHORITY', 0, 'SYSTEM') , (0, 'S-1-5-18') , N/A
\??\C:\Windows\system32\conhost.exe 0x4 , 20210512093937.391917-420 , C:\Windows\system32\conhost.exe ,272 , 4976 , ('NT AUTHORITY', 0, 'SYSTEM') , (0, 'S-1-5-18') , N/A
"C:\Users\Mija\Documents\BlackHatPython2\Network-Pen-Test-Tools\Priv-Esc\dist\vulnerable_service.exe" , 20210512093937.103607-420 , C:\Users\Mija\Documents\BlackHatPython2\Network-Pen-Test-Tools\Priv-Esc\dist\vulnerable_service.exe ,652 , 7452 , ('NT AUTHORITY', 0, 'SYSTEM') , (0, 'S-1-5-18') , N/A
"C:\Windows\system32\backgroundTaskHost.exe" -ServerName:App.AppXmtcan0h2tfbfy7k9kn8hbxb6dmzz1zh0.mca , 20210512093954.169150-420 , C:\Windows\system32\backgroundTaskHost.exe ,776 , 5964 , ('DESKTOP-0UPL3QB', 0, 'Mija') , (0, 'S-1-5-21-1662580254-4271704066-2701401304-1001') , SeChangeNotifyPrivilege |
C:\Windows\System32\RuntimeBroker.exe -Embedding , 20210512093954.362608-420 , C:\Windows\System32\RuntimeBroker.exe ,776 , 7872 , ('DESKTOP-0UPL3QB', 0, 'Mija') , (0, 'S-1-5-21-1662580254-4271704066-2701401304-1001') , SeChangeNotifyPrivilege |
"C:\Windows\system32\backgroundTaskHost.exe" -ServerName:App.AppXmtcan0h2tfbfy7k9kn8hbxb6dmzz1zh0.mca , 20210512094035.223843-420 , C:\Windows\system32\backgroundTaskHost.exe ,776 , 7968 , ('DESKTOP-0UPL3QB', 0, 'Mija') , (0, 'S-1-5-21-1662580254-4271704066-2701401304-1001') , SeChangeNotifyPrivilege |
C:\Windows\System32\RuntimeBroker.exe -Embedding , 20210512094035.387495-420 , C:\Windows\System32\RuntimeBroker.exe ,776 , 8536 , ('DESKTOP-0UPL3QB', 0, 'Mija') , (0, 'S-1-5-21-1662580254-4271704066-2701401304-1001') , SeChangeNotifyPrivilege |
vulnerable_service.exe  stop , 20210512094104.414971-420 , c:\Users\Mija\Documents\BlackHatPython2\Network-Pen-Test-Tools\Priv-Esc\dist\vulnerable_service.exe ,9192 , 4540 , ('DESKTOP-0UPL3QB', 0, 'Mija') , (0, 'S-1-5-21-1662580254-4271704066-2701401304-1001') , SeChangeNotifyPrivilege |SeImpersonatePrivilege |SeCreateGlobalPrivilege |
C:\Windows\System32\svchost.exe -k netsvcs -p -s BITS , 20210512094118.616632-420 , C:\Windows\System32\svchost.exe ,652 , 5628 , ('NT AUTHORITY', 0, 'SYSTEM') , (0, 'S-1-5-18') , N/A
C:\Users\Mija\AppData\Local\Microsoft\OneDrive\OneDriveStandaloneUpdater.exe , 20210512094118.396368-420 , C:\Users\Mija\AppData\Local\Microsoft\OneDrive\OneDriveStandaloneUpdater.exe ,1168 , 6832 , ('DESKTOP-0UPL3QB', 0, 'Mija') , (0, 'S-1-5-21-1662580254-4271704066-2701401304-1001') , SeChangeNotifyPrivilege |
"c:\users\mija\appdata\local\programs\python\python39\python.exe"  "C:\Users\Mija\AppData\Local\Programs\Python\Python39\Scripts\pyinstaller.exe" -F --hidenimport win32timezone bhservice.py , 20210512094159.671930-420 , c:\users\mija\appdata\local\programs\python\python39\python.exe ,6856 , 2020 , ('DESKTOP-0UPL3QB', 0, 'Mija') , (0, 'S-1-5-21-1662580254-4271704066-2701401304-1001') , SeChangeNotifyPrivilege |SeImpersonatePrivilege |SeCreateGlobalPrivilege |
pyinstaller  -F --hidenimport win32timezone bhservice.py , 20210512094159.661201-420 , C:\Users\Mija\AppData\Local\Programs\Python\Python39\Scripts\pyinstaller.exe ,3372 , 6856 , ('DESKTOP-0UPL3QB', 0, 'Mija') , (0, 'S-1-5-21-1662580254-4271704066-2701401304-1001') , SeChangeNotifyPrivilege |SeImpersonatePrivilege |SeCreateGlobalPrivilege |
"c:\users\mija\appdata\local\programs\python\python39\python.exe"  "C:\Users\Mija\AppData\Local\Programs\Python\Python39\Scripts\pyinstaller.exe" -F --hiddenimport win32timezone bhservice.py , 20210512094213.981252-420 , c:\users\mija\appdata\local\programs\python\python39\python.exe ,6348 , 2060 , ('DESKTOP-0UPL3QB', 0, 'Mija') , (0, 'S-1-5-21-1662580254-4271704066-2701401304-1001') , SeChangeNotifyPrivilege |SeImpersonatePrivilege |SeCreateGlobalPrivilege |
pyinstaller  -F --hiddenimport win32timezone bhservice.py , 20210512094213.971507-420 , C:\Users\Mija\AppData\Local\Programs\Python\Python39\Scripts\pyinstaller.exe ,3372 , 6348 , ('DESKTOP-0UPL3QB', 0, 'Mija') , (0, 'S-1-5-21-1662580254-4271704066-2701401304-1001') , SeChangeNotifyPrivilege |SeImpersonatePrivilege |SeCreateGlobalPrivilege |
"C:\Windows\system32\SearchProtocolHost.exe" Global\UsGthrFltPipeMssGthrPipe27_ Global\UsGthrCtrlFltPipeMssGthrPipe27 1 -2147483646 "Software\Microsoft\Windows Search" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT; MS Search 4.0 Robot)" "C:\ProgramData\Microsoft\Search\Data\Temp\usgthrsvc" "DownLevelDaemon"  , 20210512094215.511273-420 , C:\Windows\system32\SearchProtocolHost.exe ,4404 , 6400 , ('NT AUTHORITY', 0, 'SYSTEM') , (0, 'S-1-5-18') , N/A
"C:\Windows\system32\SearchFilterHost.exe" 0 800 804 812 8192 808 784  , 20210512094215.543211-420 , C:\Windows\system32\SearchFilterHost.exe ,4404 , 7224 , ('NT AUTHORITY', 0, 'SYSTEM') , (0, 'S-1-5-18') , SeChangeNotifyPrivilege |
"C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.2103.7-0\MpCmdRun.exe" SampleHeaderService -HighPriority -RestrictPrivileges -AccessKey DE4926CE-721C-BF72-59D0-F4208E679EFD -Reinvoke , 20210512094236.054711-420 , C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.2103.7-0\MpCmdRun.exe ,4804 , 4384 , ('NT AUTHORITY', 0, 'NETWORK SERVICE') , (0, 'S-1-5-20') , N/A
bhservice.exe  start , 20210512094258.488497-420 , c:\Users\Mija\Documents\BlackHatPython2\Chapter10\bhservice\dist\bhservice.exe ,3372 , 8464 , ('DESKTOP-0UPL3QB', 0, 'Mija') , (0, 'S-1-5-21-1662580254-4271704066-2701401304-1001') , SeChangeNotifyPrivilege |SeImpersonatePrivilege |SeCreateGlobalPrivilege |
"C:\Windows\system32\SearchFilterHost.exe" 0 800 804 812 8192 808 784  , 20210512094459.716234-420 , C:\Windows\system32\SearchFilterHost.exe ,4404 , 4376 , ('NT AUTHORITY', 0, 'SYSTEM') , (0, 'S-1-5-18') , SeChangeNotifyPrivilege |
"C:\Windows\system32\SearchProtocolHost.exe" Global\UsGthrFltPipeMssGthrPipe28_ Global\UsGthrCtrlFltPipeMssGthrPipe28 1 -2147483646 "Software\Microsoft\Windows Search" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT; MS Search 4.0 Robot)" "C:\ProgramData\Microsoft\Search\Data\Temp\usgthrsvc" "DownLevelDaemon"  , 20210512094459.691072-420 , C:\Windows\system32\SearchProtocolHost.exe ,4404 , 6428 , ('NT AUTHORITY', 0, 'SYSTEM') , (0, 'S-1-5-18') , N/A
bhservice.exe  stop , 20210512094525.098512-420 , c:\Users\Mija\Documents\BlackHatPython2\Chapter10\bhservice\dist\bhservice.exe ,3372 , 8240 , ('DESKTOP-0UPL3QB', 0, 'Mija') , (0, 'S-1-5-21-1662580254-4271704066-2701401304-1001') , SeChangeNotifyPrivilege |SeImpersonatePrivilege |SeCreateGlobalPrivilege |
bhservice.exe  start , 20210512094530.416312-420 , c:\Users\Mija\Documents\BlackHatPython2\Chapter10\bhservice\dist\bhservice.exe ,8596 , 3532 , ('DESKTOP-0UPL3QB', 0, 'Mija') , (0, 'S-1-5-21-1662580254-4271704066-2701401304-1001') , SeChangeNotifyPrivilege |SeImpersonatePrivilege |SeCreateGlobalPrivilege |
bhservice.exe  start , 20210512094530.219094-420 , c:\Users\Mija\Documents\BlackHatPython2\Chapter10\bhservice\dist\bhservice.exe ,3372 , 8596 , ('DESKTOP-0UPL3QB', 0, 'Mija') , (0, 'S-1-5-21-1662580254-4271704066-2701401304-1001') , SeChangeNotifyPrivilege |SeImpersonatePrivilege |SeCreateGlobalPrivilege |
bhservice.exe  start , 20210512094551.298598-420 , c:\Users\Mija\Documents\BlackHatPython2\Chapter10\bhservice\dist\bhservice.exe ,3372 , 5504 , ('DESKTOP-0UPL3QB', 0, 'Mija') , (0, 'S-1-5-21-1662580254-4271704066-2701401304-1001') , SeChangeNotifyPrivilege |SeImpersonatePrivilege |SeCreateGlobalPrivilege |
bhservice.exe  start , 20210512094612.697364-420 , c:\Users\Mija\Documents\BlackHatPython2\Chapter10\bhservice\dist\bhservice.exe ,3372 , 1460 , ('DESKTOP-0UPL3QB', 0, 'Mija') , (0, 'S-1-5-21-1662580254-4271704066-2701401304-1001') , SeChangeNotifyPrivilege |SeImpersonatePrivilege |SeCreateGlobalPrivilege |
\??\C:\Windows\system32\conhost.exe 0x4 , 20210512094613.507280-420 , C:\Windows\system32\conhost.exe ,7936 , 1852 , ('NT AUTHORITY', 0, 'SYSTEM') , (0, 'S-1-5-18') , N/A
"c:\Users\Mija\Documents\BlackHatPython2\Chapter10\bhservice\dist\bhservice.exe" , 20210512094613.262487-420 , c:\Users\Mija\Documents\BlackHatPython2\Chapter10\bhservice\dist\bhservice.exe ,652 , 292 , ('NT AUTHORITY', 0, 'SYSTEM') , (0, 'S-1-5-18') , N/A
"c:\Users\Mija\Documents\BlackHatPython2\Chapter10\bhservice\dist\bhservice.exe" , 20210512094613.480108-420 , c:\Users\Mija\Documents\BlackHatPython2\Chapter10\bhservice\dist\bhservice.exe ,292 , 7936 , ('NT AUTHORITY', 0, 'SYSTEM') , (0, 'S-1-5-18') , N/A
"C:\Users\Mija\AppData\Local\Microsoft\OneDrive\21.052.0314.0001\FileCoAuth.exe" -Embedding , 20210512094927.949577-420 , C:\Users\Mija\AppData\Local\Microsoft\OneDrive\21.052.0314.0001\FileCoAuth.exe ,776 , 7536 , ('DESKTOP-0UPL3QB', 0, 'Mija') , (0, 'S-1-5-21-1662580254-4271704066-2701401304-1001') , SeChangeNotifyPrivilege |
bhservice.exe  start , 20210512094946.167904-420 , c:\Users\Mija\Documents\BlackHatPython2\Chapter10\bhservice\dist\bhservice.exe ,8640 , 2348 , ('DESKTOP-0UPL3QB', 0, 'Mija') , (0, 'S-1-5-21-1662580254-4271704066-2701401304-1001') , SeChangeNotifyPrivilege |SeImpersonatePrivilege |SeCreateGlobalPrivilege |
\??\C:\Windows\system32\conhost.exe 0x4 , 20210512094946.730422-420 , C:\Windows\system32\conhost.exe ,5872 , 3256 , ('NT AUTHORITY', 0, 'SYSTEM') , (0, 'S-1-5-18') , N/A
"c:\Users\Mija\Documents\BlackHatPython2\Chapter10\bhservice\dist\bhservice.exe" , 20210512094946.706985-420 , c:\Users\Mija\Documents\BlackHatPython2\Chapter10\bhservice\dist\bhservice.exe ,9160 , 5872 , ('NT AUTHORITY', 0, 'SYSTEM') , (0, 'S-1-5-18') , N/A
"c:\Users\Mija\Documents\BlackHatPython2\Chapter10\bhservice\dist\bhservice.exe" , 20210512094946.503914-420 , c:\Users\Mija\Documents\BlackHatPython2\Chapter10\bhservice\dist\bhservice.exe ,652 , 9160 , ('NT AUTHORITY', 0, 'SYSTEM') , (0, 'S-1-5-18') , N/A
